# Date:             21-56-38 2022-08-29
# MX Version:       1.5.1-d066dirty-windows_10.0_x64 hash: f214dedd Sat May 7 20:31:35 2022
# Computation type: Optimal control solution
# Model name:       Rocciatore
#
# converged            = NO
# num_equations        = 30627
# Lagrange target      = 0.0010444398659758334
# Mayer target         = 1.7060832681558873
# Penalties            = 0
# Control Penalties    = 0.2785906923483591
# max_iter             = 100
# max_step_iter        = 40
# max_accumulated_iter = 1800
# tolerance            = 0.001
# iterations           = 101
# cpu_time             = 3.2344265 s
# solver_type          = CyclicReduction+QRP and LastBlock LUPQ
# lapack version       = Openblas
#
# SOLUTION
i_segment	zeta	lagrange_target	inequality_penalties	penalties	control_penalties	Fr	Fr_cell	theta	phi	psi	l	omega	r	T	Fut	Fun	lambda1__xo	lambda2__xo	lambda3__xo	lambda4__xo	lambda5__xo	lambda6__xo	lambda7__xo	lambda8__xo	lambda9__xo	theta_D	phi_D	psi_D	l_D	omega_D	r_D	T_D	Fut_D	Fun_D	mu0_D	mu1_D	mu2_D	mu3_D	mu4_D	mu5_D	mu6_D	mu7_D	mu8_D	FrControl	T_positive	X_positive	Actuation	FrictionPositive	FrictionNegative	Z_negative	Fun_positive
0	0.793529411764705928	0.00130980539851743047	-1.03142983483492023	0	0.253868509843683587	-0.000960193724211129244	-0.000961765601889698839	0.457402789346128158	1.2464873600533557	0.0307007030932841644	8.07380103292508977	0.00146189197524035342	0.194592821091952584	1.70459210492817514	0.0203573284912064653	0.312810028188365064	-13382.4890001370186	-257.847360061143263	102.856214672098318	-2.1878306413415709e-12	0.206143659192425666	-4892.99928300716783	12.350424957189345	-77.6209683954951117	204.217234952036563	0.00249192951925256189	0.0523321761085561929	-0.00283344915683958346	0.331701386509043239	-0.914143260707748539	15.0052956722490691	0	0	0	-9660.00116418672951	-0	41.4990946399976437	554.408496744746344	22415.3851193420778	436.654559907020598	-1874.14213514802077	-0	-0	0.253868509843683587	-0.413849603345616712	-0.373283778474854278	4.444444444444445e-06	1.00000000000000009e-07	1.00000000000000009e-07	0	-0.244301097458893723
0	0.794117647058823484	0.00131202271196016762	-1.03126140020127055	0	0.253784838960689707	-0.000963345881168520095	-0.000964926160447341242	0.457693277796133891	1.247410904915911	0.0306997213407398141	8.07765397902990223	0.00144756961067846667	0.19471695724443322	1.70459210492914148	0.0203573284908429401	0.312810028187626987	-13388.1623730035262	-257.521715388155599	102.856208627572954	-2.30791666657329968e-12	0.205556355320234585	-4879.80943193319763	12.3745226086694391	-77.3642245371109709	203.115843051395473	0.00246751572969786549	0.0523305026209497648	-0.00283049284123558162	0.33191298801468605	-0.914245078541538803	15.0031522447694012	0	0	0	-9628.32952577039578	-0	41.0155543060535592	552.711923740790098	22426.0390678692202	436.138769184252567	-1869.93222421761197	-0	-0	0.253784838960689707	-0.413849603345673445	-0.373115343841383895	4.444444444444445e-06	1.00000000000000009e-07	1.00000000000000009e-07	0	-0.244301097458657801
0	0.794705882352941151	0.00131424657195852962	-1.03109205387846092	0	0.253700995755194003	-0.000966514910230923969	-0.000968103660014506804	0.457983751775549008	1.24833444878645849	0.0306987405786563264	8.08150705060816321	0.00143326386445900714	0.194841097937623858	1.70459210492936775	0.0203573284914501003	0.31281002818820397	-13393.8171212961988	-257.197068621560618	102.856202564444459	-2.42800269180502887e-12	0.204969051448128686	-4866.61332315161508	12.3983359472515744	-77.1077837352602415	202.016930071203745	0.00244313026763737879	0.0523288308216523848	-0.00282754469865720151	0.332124597260243348	-0.914346680931961919	15.0010076621581483	0	0	0	-9596.68109564917359	-0	40.531132833149087	551.015788435598438	22436.6623351376111	435.624448634096495	-1865.7133578846624	-0	-0	0.253700995755194003	-0.413849603345686656	-0.372945997518376537	4.444444444444445e-06	1.00000000000000009e-07	1.00000000000000009e-07	0	-0.244301097458842265
0	0.795294117647058818	0.00131647702885969234	-1.03092179127384531	0	0.253616979168169054	-0.000969700949979472029	-0.000971298239944437254	0.458274211302654444	1.24925799166637241	0.0306977608033413493	8.08536024766371142	0.00141897474383193196	0.194965243264756977	1.70459210493100288	0.0203573284912971879	0.312810028188001299	-13399.4532586704518	-256.873419503168407	102.856196482606691	-2.33339404048955344e-12	0.204381747575623302	-4853.41097470687419	12.421864455512349	-76.851645125093853	200.92050127321761	0.00241877314543240346	0.0523271607044360626	-0.00282460471446243028	0.332336214405057118	-0.914448068186568763	14.9988619246119139	0	0	0	-9565.05588439610256	-0	40.0458311627245465	549.320093327708491	22447.2549421372787	435.111598277398514	-1861.48555727086818	-0	-0	0.253616979168169054	-0.41384960334578258	-0.372775734913729839	4.444444444444445e-06	1.00000000000000009e-07	1.00000000000000009e-07	0	-0.244301097458777483
0	0.795882352941176485	0.00131871413379370563	-1.03075060775494198	0	0.253532788131336229	-0.000972904140545261431	-0.000974510041146085608	0.458564656393510739	1.25018153355648898	0.0306967820136840631	8.08921357020280141	0.00140470226086852131	0.195089393320830529	1.7045921049308721	0.0203573284916303346	0.312810028188810096	-13405.0707987878377	-256.550767773321979	102.856190381958299	-2.23878538917408245e-12	0.203794443703238459	-4840.20240463106711	12.4451076165857177	-76.5958078417561268	199.826561906799355	0.0023944443836550278	0.0523254922673098491	-0.00282167287532308778	0.33254783961044132	-0.914549240605394331	14.9967150322966365	0	0	0	-9533.45390247723844	-0	39.5596502544402284	547.624840904764483	22457.8169098093276	434.600218121340276	-1857.24884341205802	-0	-0	0.253532788131336229	-0.413849603345774975	-0.372604551394575378	4.444444444444445e-06	1.00000000000000009e-07	1.00000000000000009e-07	0	-0.244301097459036026
0	0.796470588235294152	0.00132095793851736256	-1.03057849864743201	0	0.253448421567691262	-0.000976124623617409754	-0.000977739206088733791	0.458855087064474254	1.25110507445749719	0.0306958042063689186	8.09306701822950458	0.00139044642149823566	0.195213548200128317	1.70459210493153934	0.0203573284908756154	0.312810028188414968	-13410.669755316123	-256.229113170902281	102.85618426239526	-2.1683093262567003e-12	0.203207139830519523	-4826.98763094396327	12.4680649141654794	-76.3402710203818202	198.735117208906331	0.00237014399241620381	0.0523238255047007925	-0.00281874916644348156	0.33275947303761122	-0.914650198491380961	14.9945669854251555	0	0	0	-9501.875160312562	-0	39.0725910529454907	545.930033650005612	22468.3482591729444	434.090308184694777	-1853.00323741903367	-0	-0	0.253448421567691262	-0.413849603345814054	-0.372432442287152554	4.444444444444445e-06	1.00000000000000009e-07	1.00000000000000009e-07	0	-0.244301097458909711
0	0.79705882352941182	0.00132320849555206421	-1.03040545923638294	0	0.253363878391098807	-0.000979362542469032265	-0.00098098587884933074	0.459145503332298199	1.2520286143710726	0.0306948273795606304	8.09692059174865442	0.00137620723481882124	0.195337707997163296	1.70459210493143365	0.0203573284904933587	0.31281002818860093	-13416.2501419291511	-255.908455433332591	102.856178123809485	-2.0978332633393145e-12	0.2026198359576179	-4813.76667165297022	12.4907358325031783	-76.0850337960992533	197.646172404098735	0.00234587198722168225	0.0523221604134322532	-0.00281583357386981301	0.332971114847366301	-0.914750942145547308	14.9924177841705735	0	0	0	-9470.31966821576862	-0	38.5846545142012118	544.235674039267224	22478.8490112133732	433.581868476261093	-1848.74876035417651	-0	-0	0.253363878391098807	-0.413849603345807893	-0.37225940287605036	4.444444444444445e-06	1.00000000000000009e-07	1.00000000000000009e-07	0	-0.244301097458969135
0	0.797647058823529376	0.00132546585810075284	-1.03023148476450377	0	0.253279157505670927	-0.000982618041985693341	-0.000984250205122056158	0.459435905212382034	1.25295215329799392	0.0306938515295856855	8.10077429076517497	0.00136198470916147662	0.195461872805619885	1.70459210493105329	0.0203573284904526412	0.31281002818941317	-13421.8119723067575	-255.588794296581341	102.8561719660959	-2.1226610772937912e-12	0.2020325320852914	-4800.53954475314004	12.5131198564074424	-75.8300953040314312	196.559732704547656	0.00232162838227346988	0.0523204969872576933	-0.00281292608334853846	0.33318276519949741	-0.914851471866968247	14.9902674287330377	0	0	0	-9438.78743643682901	-0	38.0958415815715199	542.541764540950226	22489.319186957011	433.074899004485985	-1844.48543327406787	-0	-0	0.253279157505670927	-0.413849603345785522	-0.372085428403933993	4.444444444444445e-06	1.00000000000000009e-07	1.00000000000000009e-07	0	-0.244301097459228789
0	0.798235294117647043	0.00132773008015373267	-1.03005657043288479	0	0.25319425780660082	-0.000985891268680220891	-0.000987532332238385624	0.45972629272553206	1.25387569123861842	0.0306928766544967736	8.10462811528533855	0.0013477788537725095	0.195586042719158887	1.70459210493045621	0.0203573284907574148	0.312810028189566269	-13427.3552601348565	-255.270129495165008	102.856165789146104	-2.14748889124826831e-12	0.201445228213103428	-4787.30626822715931	12.5352164712461143	-75.5754546792961293	195.475803310037321	0.00229741319333283964	0.0523188352228595166	-0.00281002668101041362	0.333394424253669164	-0.914951787963780516	14.9881159192682674	0	0	0	-9407.27847512345397	-0	37.6061532130648715	540.84830762256172	22499.7588074407067	432.569399773434895	-1840.21327724404364	-0	-0	0.25319425780660082	-0.41384960334575055	-0.371910514072300913	4.444444444444445e-06	1.00000000000000009e-07	1.00000000000000009e-07	0	-0.24430109745927775
0	0.79882352941176471	0.0013300012164342899	-1.02988071139895254	0	0.253109178179325489	-0.000989182370719454175	-0.000990832409200522943	0.460016665886960718	1.2547992281947471	0.030691902751428194	8.10848206531349369	0.00133358967591397913	0.19571021783256709	1.70459210493119162	0.0203573284909929972	0.312810028190101008	-13432.8800191052651	-254.952460762153521	102.856159592851768	-2.2606762987885842e-12	0.200857924340288541	-4774.06686004531912	12.5570251629480865	-75.3211110570093751	194.394389407963672	0.0022732264327807155	0.0523171751154004189	-0.00280713535254171857	0.333606092171757573	-0.915051890734113971	14.9859632559854479	0	0	0	-9375.79279437218065	-0	37.1155903588573324	539.155305739545952	22510.1678937282632	432.065370789124017	-1835.93231331618244	-0	-0	0.253109178179325489	-0.413849603345793682	-0.371734655038154671	4.444444444444445e-06	1.00000000000000009e-07	1.00000000000000009e-07	0	-0.244301097459448724
0	0.799411764705882377	0.00133227932242840365	-1.02970390277629353	0	0.253023917499795636	-0.000992491497944469805	-0.000994150586688416667	0.460307024712241442	1.25572276416740758	0.0306909298170429286	8.11233614085518084	0.00131941718516244205	0.195834398239878249	1.70459210493173119	0.0203573284912007026	0.312810028190231848	-13438.3862629156938	-254.63578782917341	102.856153377102586	-2.37386370632890615e-12	0.200270620467406457	-4760.82133816553232	12.5785454179983862	-75.0670635722853916	193.315496173353864	0.00224906811693914663	0.0523155166591452378	-0.00280425208409694005	0.333817769113752993	-0.915151780474646181	14.9838094390631991	0	0	0	-9344.33040418037854	-0	36.6241539668283522	537.462761340215479	22520.5464668630375	431.562812049703609	-1831.64256250520975	-0	-0	0.253023917499795636	-0.413849603345825323	-0.371557846415422	4.444444444444445e-06	1.00000000000000009e-07	1.00000000000000009e-07	0	-0.244301097459490552
0	0.800000000000000044	0.0013345644544290082	-1.02952613963568318	0	0.252938474634406052	-0.000995818801894999281	-0.000997487017101581896	0.460597369219804265	1.25664629915732462	0.0306899578493944544	8.11619034191602928	0.00130526138987291417	0.195958584035034244	1.70459210493132551	0.0203573284913353102	0.31281002819036402	-13443.8740052697849	-254.320110426412356	102.856147141790103	-2.23892335649227429e-12	0.199683316594864269	-4747.56972053331992	12.5997767234427815	-74.8133113602396946	192.239128768862344	0.00222493826004905833	0.0523138598507529515	-0.00280137686173487742	0.33402945523964106	-0.915251457487030184	14.9816544686651323	0	0	0	-9312.89131446029387	-0	36.1318449960013055	535.770676869655858	22530.8945479102331	431.061723553580521	-1827.34404584884533	-0	-0	0.252938474634406052	-0.413849603345801509	-0.371380083274793327	4.444444444444445e-06	1.00000000000000009e-07	1.00000000000000009e-07	0	-0.244301097459532768
0	0.800588235294117601	0.00133685666950493411	-1.02934741700288157	0	0.252852848439536315	-0.000999164435833953864	-0.00100084185456632583	0.460887699425645614	1.25756983316550541	0.0306889868458184688	8.1200446685014267	0.00129112229784796115	0.19608277531194801	1.70459210493197322	0.0203573284913998245	0.31281002819035203	-13449.3432598769323	-254.005428282622717	102.856140886802194	-2.19227808352536377e-12	0.199096012722509513	-4734.31202508182105	12.620718566888609	-74.5598535559881554	191.165292344776162	0.00220083687541326213	0.0523122046857433382	-0.0027985096713754559	0.334241150709896628	-0.91535092206936608	14.9794983449960704	0	0	0	-9281.47553506802069	-0	35.6386644002550028	534.079054764675789	22541.212157983824	430.562105298537347	-1823.03678437005783	-0	-0	0.252852848439536315	-0.413849603345839534	-0.371201360641957578	4.444444444444445e-06	1.00000000000000009e-07	1.00000000000000009e-07	0	-0.244301097459528965
0	0.801176470588235268	0.00133915602554913809	-1.02916772985813942	0	0.252767037761729818	-0.00100252855477576432	-0.0010042152549852028	0.46117801534516395	1.25849336619339125	0.0306880168036321697	8.1238991206177058	0.00127699991796683039	0.196206972165585969	1.70459210493183844	0.0203573284908928308	0.312810028189745737	-13454.794040452316	-253.691741125126441	102.856134612025485	-1.78726785379667125e-12	0.198508708850043875	-4721.04826973173385	12.6413704365041628	-74.3066892946494448	190.093992039023874	0.00217676397816486461	0.0523105511594869899	-0.00279565049920848293	0.33445285568603883	-0.915450174516034831	14.9773410682307446	0	0	0	-9250.08307576014522	-0	35.1446131338018901	532.387897453685696	22551.4993181608843	430.063957276833833	-1818.72079906498493	-0	-0	0.252767037761729818	-0.413849603345831651	-0.371021673497416993	4.444444444444445e-06	1.00000000000000009e-07	1.00000000000000009e-07	0	-0.24430109745933512
0	0.801764705882352935	0.00134146258124656658	-1.028987073138524	0	0.252681041437594123	-0.00100591131550559817	-0.00100760737602599332	0.46146831699848373	1.25941689824038239	0.0306870477196943305	8.12775369826991323	0.00126289425734434102	0.196331174688804344	1.70459210493142344	0.020357328490613176	0.312810028189928813	-13460.2263607167843	-253.37904867981581	102.856128317347284	-1.38225762406797834e-12	0.19792140497769492	-4707.77847239135463	12.661731821017149	-74.0538177113470368	189.025232977167576	0.00215271958043239701	0.0523088992666447955	-0.0027927993310214185	0.334664570326447974	-0.91554921513085441	14.9751826385282936	0	0	0	-9218.71394621315267	-0	34.6496921499051425	530.69720736450347	22561.7560495632461	429.567279482409049	-1814.39611097083343	-0	-0	0.252681041437594123	-0.413849603345807282	-0.37084101677776754	4.444444444444445e-06	1.00000000000000009e-07	1.00000000000000009e-07	0	-0.244301097459393657
0	0.802352941176470602	0.00134377639615020886	-1.02880544173213107	0	0.252594858293653912	-0.00100931287660190137	-0.00101101837717780941	0.461758604400365869	1.26034042930922685	0.0306860795918851917	8.13160840146280073	0.00124880532536535225	0.19645538297516954	1.70459210493100932	0.0203573284908963141	0.312810028189697997	-13465.6402343969639	-253.067350671159289	102.856122002653265	-1.3748345604304742e-12	0.197334101105273024	-4694.50265095656323	12.6818022097175493	-73.801237941209834	187.959020272424652	0.00212870369821357985	0.0523072490036120691	-0.00278995615322221412	0.334876294790671825	-0.915648044207273637	14.9730230560851254	0	0	0	-9187.36815604037474	-0	34.1539024077541313	529.006986912802404	22571.9823733267876	429.072071902253242	-1810.06274105661305	-0	-0	0.252594858293653912	-0.413849603345782968	-0.370659385371472583	4.444444444444445e-06	1.00000000000000009e-07	1.00000000000000009e-07	0	-0.244301097459319883
0	0.802941176470588269	0.0013460975306489062	-1.02862283048267256	0	0.252508487146046845	-0.00101273339847391883	-0.00101444841977002824	0.462048877567517113	1.26126395939944214	0.0306851124169656847	8.13546323020295858	0.00123473312940251064	0.196579597119283966	1.70459210493165325	0.0203573284906349156	0.312810028190075418	-13471.0356752250227	-252.75664682220679	102.856115667828604	-1.36741149679297067e-12	0.196746797232963011	-4681.22082331077945	12.701581092457138	-73.548949119373475	186.8953590256626	0.00210471634407707279	0.0523056003648999443	-0.00278712095174309419	0.33508802924017661	-0.915746662041879045	14.9708623210888447	0	0	0	-9156.04571477241007	-0	33.6572448600795511	527.317238509791764	22582.178310604686	428.578334525129094	-1805.72071031879659	-0	-0	0.252508487146046845	-0.413849603345820771	-0.370476774121855645	4.444444444444445e-06	1.00000000000000009e-07	1.00000000000000009e-07	0	-0.244301097459440536
0	0.803529411764705936	0.00134842604603822229	-1.0284392341852977	0	0.252421926800678043	-0.00101617304337592784	-0.00101789766698182722	0.462339136518257032	1.26218748851240337	0.0306841461934388021	8.13931818449716182	0.00122067767855715652	0.196703817215235693	1.70459210493095736	0.0203573284911062989	0.312810028188964473	-13476.412696938718	-252.446936854590916	102.856109312757624	-1.74082186141825325e-12	0.196159493360230613	-4667.93300732500848	12.7210679596507479	-73.2969503809823522	185.834254325409091	0.0020807575335339782	0.0523039533478830698	-0.00278429371306132805	0.335299773834872916	-0.915845068931873008	14.9687004336841731	0	0	0	-9124.7466318366005	-0	33.1597204726793393	525.627964560935993	22592.3438825223311	428.086067333144513	-1801.37003973067658	-0	-0	0.252421926800678043	-0.413849603345779915	-0.370293177824876807	4.444444444444445e-06	1.00000000000000009e-07	1.00000000000000009e-07	0	-0.244301097459085348
0	0.804117647058823493	0.00135076200442839703	-1.02825464758857676	0	0.252335176053157306	-0.00101963197543637838	-0.00102136628389092976	0.462629381269395901	1.26311101665029746	0.0306831809174652297	8.14317326435102551	0.00120663897929482286	0.196828043356245458	1.70459210493137125	0.0203573284914066351	0.312810028188602263	-13481.7713132813715	-252.138220488530891	102.856102937321822	-2.11423222604353362e-12	0.195572189487646153	-4654.63922085780177	12.7402623022759247	-73.0452408611898392	184.775711247846999	0.0020568272776084035	0.0523023079460921414	-0.00278147442292279046	0.335511528734145636	-0.915943265173754906	14.9665373940681867	0	0	0	-9093.47091661445847	-0	32.6613301954459843	523.939167465177434	22602.4791102786767	427.595270312383946	-1797.01075028392643	-0	-0	0.252335176053157306	-0.413849603345804284	-0.370108591228247186	4.444444444444445e-06	1.00000000000000009e-07	1.00000000000000009e-07	0	-0.244301097458969579
0	0.80470588235294116	0.00135310546887339872	-1.02806906539258658	0	0.25224823368830096	-0.00102311036068885252	-0.00102485443748677528	0.462919611836859868	1.26403454381231684	0.030682216586556961	8.14702846977019313	0.00119261704141225815	0.19695227563602008	1.70459210493252145	0.0203573284900630674	0.312810028188583222	-13487.1115380017709	-251.830497442838436	102.856096541401485	-2.09242170958219093e-12	0.194984885615237635	-4641.33948175522983	12.7591636118706848	-72.7938196951605079	183.719734856832474	0.00203292559299931728	0.052300664155274651	-0.00277866306793410865	0.335723294097653613	-0.91604125106056189	14.9643732024192051	0	0	0	-9062.21857839602126	-0	32.1620749879826704	522.250849613392006	22612.584015054279	427.10594343933343	-1792.64286291214421	-0	-0	0.25224823368830096	-0.413849603345871675	-0.369923009032195826	4.444444444444445e-06	1.00000000000000009e-07	1.00000000000000009e-07	0	-0.244301097458963501
0	0.805294117647058827	0.00135545650334120932	-1.02788248224790579	0	0.252161098480259749	-0.00102660836709634576	-0.00102836229670591624	0.463209828238084098	1.2649580700006029	0.0306812531983584047	8.15088380076175234	0.00117861187211939708	0.197076514148753323	1.70459210493243352	0.0203573284895715405	0.312810028188582112	-13492.4333848541355	-251.523767434919392	102.856090124877596	-2.07061119312084501e-12	0.194397581742846992	-4628.03380785092213	12.7777713805380824	-72.5426860180717199	182.666330203894404	0.0020090524919943592	0.052299021971354713	-0.00277585963420967511	0.335935070085569942	-0.916139026886323427	14.9622078588892435	0	0	0	-9030.98962637813929	-0	31.6619558116440736	520.563013390841093	22622.658618015339	426.6180866927495	-1788.26639858163753	-0	-0	0.252161098480259749	-0.413849603345866512	-0.369736425887520537	4.444444444444445e-06	1.00000000000000009e-07	1.00000000000000009e-07	0	-0.24430109745896314
0	0.805882352941176494	0.00135781517270384673	-1.02769489275645975	0	0.252073769192650954	-0.00103012616458041345	-0.00103189003245491065	0.463500030489564396	1.26588159521594301	0.0306802907493167777	8.15473925733115124	0.00116462347951608769	0.1972007589881066	1.70459210493263646	0.0203573284897750895	0.312810028189332123	-13497.7368675980961	-251.218030180778726	102.856083687631212	-2.24973494986788453e-12	0.193810277870709285	-4614.72221696604083	12.7960851009438539	-72.2918389651144366	181.615502328238478	0.00198520798840229936	0.0522973813883231831	-0.00277306410797864165	0.336146856857850174	-0.916236592945000372	14.9600413636669529	0	0	0	-8999.78406970315154	-0	31.1609736201720082	518.875661176729977	22632.7029403901615	426.131700048145035	-1783.88137823346165	-0	-0	0.252073769192650954	-0.413849603345878447	-0.369548836395822922	4.444444444444445e-06	1.00000000000000009e-07	1.00000000000000009e-07	0	-0.244301097459202921
0	0.806470588235294161	0.00136018154281894303	-1.02750629146994665	0	0.251986244577708962	-0.0010336639250495749	-0.00103543781764423937	0.463790218609389127	1.26680511945875751	0.0306793292375811683	8.15859483948582032	0.00115065187192670611	0.197325010247737104	1.70459210493253521	0.0203573284900316204	0.312810028189835165	-13503.0219999986293	-250.913285395024104	102.856077229538542	-2.42885870661492364e-12	0.193222973998561004	-4601.40472690924526	12.8141042663170666	-72.0412776714949104	180.567256256756821	0.0019613920964121059	0.0522957424030067522	-0.00277027647570218111	0.336358654574024252	-0.916333949531519809	14.9578737169097984	0	0	0	-8968.60191741628296	-0	30.6591293798532369	517.188795344635764	22642.7170033924485	425.646783477708709	-1779.4878228042885	-0	-0	0.251986244577708962	-0.413849603345872508	-0.369360235109154722	4.444444444444445e-06	1.00000000000000009e-07	1.00000000000000009e-07	0	-0.244301097459363709
0	0.807058823529411717	0.00136255568050831929	-1.02731667288948003	0	0.251898523377100891	-0.00103722182242440729	-0.0010390058272045752	0.464080392614852288	1.26772864272989394	0.0306783686613701922	8.16245054723254881	0.0011366970564737934	0.197449268021688912	1.70459210493166702	0.0203573284897823094	0.312810028190116496	-13508.2887958259889	-250.609532790868968	102.856070750477585	-2.30065027777984148e-12	0.192635670126068026	-4588.0813554767492	12.8318283704542004	-71.7910012724360769	179.521597004021174	0.00193760482816429354	0.052294105012354701	-0.00276749672363813069	0.336570463394307573	-0.916431096938856715	14.9557049187813238	0	0	0	-8937.44317848876199	-0	30.1564240576012423	515.502418260998297	22652.7008282472161	425.16333695360521	-1775.08575323343393	-0	-0	0.251898523377100891	-0.413849603345821604	-0.369170616528649131	4.444444444444445e-06	1.00000000000000009e-07	1.00000000000000009e-07	0	-0.244301097459453637
0	0.807647058823529385	0.00136493765353983367	-1.02712603146409021	0	0.251810604321208165	-0.00104080003267234154	-0.00104259423814010766	0.464370552521200963	1.26865216503182365	0.0306774090172925173	8.1663063805775522	0.00112275904159419128	0.19757353240339165	1.70459210493154978	0.0203573284898347154	0.31281002819010334	-13513.53726885572	-250.306772080137165	102.85606425032212	-2.17244184894475891e-12	0.192048366253528974	-4574.75212045222179	12.849256907716553	-71.5410089031777545	178.478529572299635	0.00191384619804197201	0.0522924692106327554	-0.00276472483820661488	0.336782283478259115	-0.916528035457011336	14.9535349694765589	0	0	0	-8906.30786183179225	-0	29.6528586096240829	513.816532284512391	22662.6544362222376	424.681360443589369	-1770.67519042314552	-0	-0	0.251810604321208165	-0.413849603345814665	-0.368979975103270463	4.444444444444445e-06	1.00000000000000009e-07	1.00000000000000009e-07	0	-0.244301097459449473
0	0.808235294117647052	0.0013673275306893681	-1.02693436159232809	0	0.251722486128974077	-0.0010443987338383501	-0.00104620322953659253	0.464660698346034851	1.26957568636414941	0.0306764503021648496	8.17016233952709747	0.00110883783447240057	0.197697803486810375	1.70459210493068269	0.0203573284901341391	0.312810028190246114	-13518.7674328685625	-250.005002973266642	102.856057728949196	-2.12456627023907027e-12	0.191461062381640706	-4561.41703960685936	12.8663893730285643	-71.2912996989793868	177.438058951559469	0.00189011621829008919	0.0522908349923686608	-0.0027619608056215863	0.336994114985754545	-0.916624765378021733	14.9513638691454744	0	0	0	-8875.19597625559618	-0	29.1484339947648117	512.131139768976936	22672.5778485542833	424.200853914700872	-1766.25615529529068	-0	-0	0.251722486128974077	-0.413849603345763872	-0.368788305231513569	4.444444444444445e-06	1.00000000000000009e-07	1.00000000000000009e-07	0	-0.244301097459495076
0	0.808823529411764719	0.00136972538178099074	-1.02674165761968017	0	0.251634167507925166	-0.00104801810606670832	-0.00104983298259682411	0.464950830105598234	1.27049920672691785	0.0306754925144546338	8.17401842408823853	0.00109493344377124217	0.19782208136521745	1.70459210493064961	0.0203573284906009566	0.312810028189886347	-13523.9793016504063	-249.704225179312743	102.856051186232023	-2.07669069153338285e-12	0.190873758509794905	-4548.07613069933541	12.88322526188119	-71.0418727951208382	176.400190119472256	0.00186641490367698681	0.0522892023549986068	-0.002759204612586795	0.337205958076098267	-0.916721286992538187	14.9491916179745772	0	0	0	-8844.10753051179199	-0	28.6431511831213399	510.446243061359326	22682.4710865380985	423.72181732957813	-1761.82866873560397	-0	-0	0.251634167507925166	-0.413849603345761929	-0.368595601258982719	4.444444444444445e-06	1.00000000000000009e-07	1.00000000000000009e-07	0	-0.244301097459380057
0	0.809411764705882386	0.00137213127765019901	-1.02654791383861355	0	0.251545647154362451	-0.00105165833163695815	-0.00105348368067709219	0.465240947818550743	1.27142272612269869	0.0306745356513938965	8.17787463426802042	0.00108104587629403895	0.197946366132312701	1.70459210493032121	0.0203573284904632126	0.312810028190267764	-13529.1728889922742	-249.404438405951709	102.85604462204401	-1.96100705675653711e-12	0.190286454637343505	-4534.72941147582333	12.8997640703322052	-70.7927273269032469	175.36492804141443	0.00184274226579829946	0.052287571293769701	-0.00275645624534211296	0.337417812908786974	-0.916817600593537341	14.9470182161072085	0	0	0	-8813.04253325338141	-0	28.1370111377366499	508.761844503857105	22692.3341714402377	423.244250651360801	-1757.3927516577005	-0	-0	0.251545647154362451	-0.413849603345742612	-0.368401857477813399	4.444444444444445e-06	1.00000000000000009e-07	1.00000000000000009e-07	0	-0.244301097459502015
0	0.810000000000000053	0.00137454529018614618	-1.02635312448715266	0	0.251456923752751305	-0.00105531959499751077	-0.00105715550931792935	0.465531051500245985	1.27234624455202927	0.0306735797100594586	8.18173097007360894	0.00106717514108712382	0.198070657881532497	1.70459210493054392	0.0203573284896640221	0.312810028190245337	-13534.3482086902895	-249.105642359484904	102.856038036255512	-1.84532342197969258e-12	0.189699150764893604	-4521.37689966994458	12.9160052950055828	-70.5438624296522363	174.332277670481631	0.00181909832007525049	0.052285941803725075	-0.00275371569061835277	0.337629679643259129	-0.916913706468665102	14.9448436637278199	0	0	0	-8782.0009930765118	-0	27.6300148203359548	507.077946429662404	22702.1671245709513	422.768153837078387	-1752.9484249188331	-0	-0	0.251456923752751305	-0.413849603345755712	-0.368207068126346571	4.444444444444445e-06	1.00000000000000009e-07	1.00000000000000009e-07	0	-0.244301097459494854
0	0.810588235294117609	0.00137696749234381978	-1.02615728374942417	0	0.251367995975454284	-0.00105900208279923738	-0.00106084865628054562	0.465821141168265063	1.2732697620163036	0.0306726246874197313	8.18558743151260337	0.00105332124424935172	0.198194956706413655	1.70459210493040425	0.0203573284899473371	0.312810028190202705	-13539.5052745455578	-248.807836744842746	102.856031428736557	-1.77623120589309346e-12	0.189111846892417418	-4508.01861300282508	12.9319484330898664	-70.2952772387176452	173.302243947483078	0.00179548307690291487	0.0522843138796690796	-0.00275098293455535532	0.337841558438776002	-0.917009604907878972	14.9426679609876238	0	0	0	-8750.9829184838236	-0	27.1221631929653135	505.394551167216662	22711.9699672232746	422.293526846546115	-1748.49570941752609	-0	-0	0.251367995975454284	-0.413849603345747497	-0.368011227388639783	4.444444444444445e-06	1.00000000000000009e-07	1.00000000000000009e-07	0	-0.244301097459481226
